asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\schedule_1\config.json to output directory E:\TSCH-2022\results\2022-04-29_02-15-17\config.json[MAIN]
asn=100  	id=14  	Node	scanning on channel=24...[NODE]
asn=100  	id=11  	Node	scanning on channel=17...[NODE]
asn=100  	id=12  	Node	scanning on channel=15...[NODE]
asn=100  	id=13  	Node	scanning on channel=23...[NODE]
asn=100  	id=10  	Node	scanning on channel=21...[NODE]
asn=101  	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=101  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=102  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=103  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=103  	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=103  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=103  	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=105  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=105  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=106  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=106  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=108  	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=109  	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=109  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=110  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=110  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=112  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=113  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=113  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=114  	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=115  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=116  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=117  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=117  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=118  	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=119  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=120  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=121  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=122  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=124  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=124  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=124  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=125  	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=125  	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=125  	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=128  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=128  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=130  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=130  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=130  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=131  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=133  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=133  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=134  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=136  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=137  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=137  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=138  	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=139  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=139  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=141  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=143  	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=143  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=144  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=145  	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=147  	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=147  	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=147  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=148  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=148  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=148  	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=149  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=152  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=152  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=152  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=152  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=153  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=153  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=155  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=155  	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=157  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=158  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=159  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=160  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=160  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=162  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=162  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=165  	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=166  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=166  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=166  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=167  	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=167  	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=167  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=167  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=167  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=168  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=169  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=170  	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=171  	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=172  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=173  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=173  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=173  	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=177  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=178  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=178  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=179  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=180  	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=180  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=181  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=182  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=182  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=182  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=183  	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=183  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=183  	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=183  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=186  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=187  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=188  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=189  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=189  	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=190  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=191  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=193  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=193  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=195  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=195  	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=196  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=196  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=197  	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=197  	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=199  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=199  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=200  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=200  	id=2   	Node	scanning on channel=26...[NODE]
asn=200  	id=11  	Node	scanning on channel=20...[NODE]
asn=200  	id=7   	Node	scanning on channel=22...[NODE]
asn=200  	id=3   	Node	scanning on channel=13...[NODE]
asn=200  	id=6   	Node	scanning on channel=14...[NODE]
asn=200  	id=5   	Node	scanning on channel=15...[NODE]
asn=200  	id=4   	Node	scanning on channel=16...[NODE]
asn=200  	id=12  	Node	scanning on channel=11...[NODE]
asn=200  	id=9   	Node	scanning on channel=13...[NODE]
asn=200  	id=8   	Node	scanning on channel=15...[NODE]
asn=200  	id=13  	Node	scanning on channel=14...[NODE]
asn=202  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=202  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=203  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=205  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=206  	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=206  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=207  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=208  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=209  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=209  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=210  	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=212  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=212  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=214  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=214  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=215  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=215  	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=216  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=218  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=218  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=219  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=220  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=221  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=222  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=222  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=223  	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=225  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=225  	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=225  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=225  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=226  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=227  	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=228  	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=228  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=229  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=230  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=230  	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=230  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=231  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=232  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=233  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=235  	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=235  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=236  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=237  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=237  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=238  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=239  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=239  	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=239  	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=241  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=243  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=243  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=243  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=245  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=247  	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=247  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=247  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=248  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=249  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=250  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=252  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=254  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=255  	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=255  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=256  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=256  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=256  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=257  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=258  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=259  	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=259  	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=260  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=261  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=262  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=263  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=264  	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=265  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=265  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=266  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=268  	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=269  	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=269  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=270  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=270  	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=271  	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=272  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=272  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=272  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=273  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=273  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=276  	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=277  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=278  	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=279  	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=280  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=280  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=281  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=281  	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=282  	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=283  	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=284  	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=285  	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
